YEAR; MONTH; DAY; HOUR; MIN; SEC; LONGITUDE; LATITUDE; DEPTH; EXP(Nm); M0; MAG; Mrr; Mtt; Mpp; Mrt; Mtp; Mpr; Str1; Dip1; Rake1; Str2; Dip2; Rake2
2016; 8;18;11;19;18.40; 128.2600;  -7.5800;164.5;17;1.127;5.3; 0.875;-0.920; 0.040; 0.395; 0.336; 0.456;  81.00;59.00;  58.00; 312.00;44.00; 131.00
2016; 8;18;15;25;16.20;-175.9500; -27.9500; 18.3;16;6.197;5.1; 4.770;-0.409;-4.360; 1.020;-0.255; 4.060;  10.00;66.00;  95.00; 178.00;24.00;  79.00
2016; 8;18;16;25;11.70; 173.2200; -23.0200; 12.1;16;5.748;5.1;-5.590; 4.170; 1.420; 0.855; 2.640; 0.184;  56.00;41.00; -95.00; 242.00;49.00; -86.00
2016; 8;18;16;54;14.80;-176.0600; -27.8700; 21.1;16;4.005;5.0; 3.910;-0.637;-3.270;-0.112;-0.744; 1.570;   8.00;56.00;  83.00; 200.00;34.00; 100.00
2016; 8;19; 2; 5;17.19; 131.0977;  33.0170;  9.4;15;5.300;4.4;-0.934; 3.634;-2.700;-1.777; 3.166; 2.094; 109.00;76.00; -29.00; 207.00;62.00;-164.00
2016; 8;19; 4;55; 3.90;-178.1500; -33.6200; 21.8;16;4.155;5.0; 3.960;-0.937;-3.030; 0.294;-0.878; 1.960;  15.00;59.00;  86.00; 204.00;31.00;  97.00
2016; 8;19; 7;38;57.28; 120.9605;  23.2765;  0.0;14;2.040;3.5;-0.570; 1.669;-1.100;-0.590;-1.380;-0.100;  69.00;86.00;-162.00; 337.00;72.00;  -4.00
2016; 8;19;12; 7;41.95; 141.1322;  36.5600; 47.7;16;6.270;5.1; 1.093; 3.010;-4.103; 3.075;-3.987; 0.649;  66.00;81.00; 149.00; 161.00;59.00;  10.00
2016; 8;19;12; 7;42.50; 141.1880;  36.6280; 48.0;16;4.600;5.0; 1.475; 1.851;-3.325; 2.521;-2.452; 0.654;  60.52;75.87; 140.47; 161.91;51.89;  18.08
2016; 8;20; 3;13;45.30; 173.2482; -22.9319;  8.0;17;1.170;5.3;-1.101; 0.532; 0.569; 0.127; 0.603; 0.283;  49.69;38.01; -81.30; 218.71;52.51; -96.74
2016; 8;20; 3;13;49.20; 173.2800; -23.0100; 12.0;17;2.065;5.5;-2.070; 1.370; 0.690;-0.117; 0.959; 0.085;  58.00;46.00; -85.00; 231.00;44.00; -95.00
2016; 8;20; 5;14;55.99; 143.6410;  39.6213; 41.0;16;7.730;5.2; 4.979; 2.054;-7.032; 2.691;-2.294; 3.252;  34.00;64.00; 114.00; 168.00;35.00;  50.00
2016; 8;20; 5;14;59.70; 143.6900;  39.6100; 20.5;17;1.059;5.3; 0.670;-0.052;-0.610; 0.360;-0.138; 0.746;  23.00;71.00;  96.00; 184.00;20.00;  73.00
2016; 8;20; 5;52;42.16; 143.6562;  39.5915; 37.0;15;3.940;4.3; 2.653; 0.733;-3.386; 1.625;-1.176; 1.496;  36.00;64.00; 114.00; 170.00;35.00;  49.00
2016; 8;20; 9; 1;23.64; 143.7788;  40.3668; 11.2;18;1.170;6.0; 0.592; 0.438;-1.030; 0.514;-0.188; 0.532;  37.00;71.00; 123.00; 153.00;38.00;  33.00
2016; 8;20; 9; 1;26.10; 143.7016;  40.3481; 12.0;18;1.330;6.0; 0.449;-0.053;-0.396; 0.483;-0.185; 1.149;  22.82;79.82;  89.69; 204.56;10.19;  91.71
2016; 8;20; 9; 1;30.20; 143.9100;  40.3300; 12.0;18;1.307;6.0; 0.675;-0.007;-0.660; 0.410;-0.171; 1.030;  21.00;74.00;  94.00; 186.00;16.00;  76.00
2016; 8;20;11;33;20.82; 143.6627;  40.3818;  8.7;15;1.220;4.0; 1.004; 0.268;-1.273; 0.260;-0.348; 0.048;  29.00;50.00; 114.00; 175.00;45.00;  64.00
2016; 8;20;13;23; 6.99; 142.2110;  42.1793; 31.3;15;1.640;4.1; 0.198; 0.303;-0.500; 0.659; 1.434;-0.046;   7.00;66.00; 175.00;  99.00;85.00;  25.00
2016; 8;20;15;58; 3.28; 143.6868;  40.3675; 12.0;17;8.570;5.9; 3.188; 4.041;-7.229; 4.146;-1.746; 3.890;  43.00;76.00; 129.00; 149.00;41.00;  21.00
2016; 8;20;15;58; 4.40; 143.7385;  40.3002; 11.0;18;1.010;5.9; 0.346; 0.005;-0.350; 0.340;-0.243; 0.852;  21.83;78.03;  87.01; 215.97;12.33; 103.83
2016; 8;20;15;58; 8.60; 143.7900;  40.3000; 15.0;18;1.037;5.9; 0.410;-0.036;-0.370; 0.431;-0.144; 0.845;  26.00;78.00;  93.00; 193.00;12.00;  77.00
2016; 8;20;16;10;35.40; 143.4993;  40.4055; 10.7;17;1.120;5.3; 0.370; 0.465;-0.835; 0.572;-0.197; 0.626;  41.00;78.00; 123.00; 149.00;35.00;  21.00
2016; 8;20;16;10;38.70; 143.8200;  40.3800; 20.6;17;1.139;5.3; 0.529;-0.004;-0.520; 0.519;-0.135; 0.855;  29.00;76.00;  98.00; 179.00;16.00;  61.00
2016; 8;20;16;28;12.06; 143.6455;  40.3115;  7.6;16;7.080;5.2; 4.088; 1.051;-5.139; 3.507;-2.231; 3.363;  40.00;69.00; 112.00; 171.00;30.00;  45.00
2016; 8;20;16;28;16.90; 143.7600;  40.2600; 15.5;17;1.059;5.3; 0.467;-0.138;-0.320; 0.425;-0.196; 0.854;  27.00;77.00;  88.00; 216.00;13.00;  99.00
2016; 8;20;21;51;45.81; 147.3875;  43.4393; 12.3;14;3.800;3.7;-0.254; 2.667;-2.413; 1.739; 0.512; 2.163; 128.00;43.00;  -4.00; 221.00;87.00;-133.00
2016; 8;21; 0;42;52.00; 131.4800;  -3.5700; 14.2;17;1.114;5.3; 0.890;-0.396;-0.490;-0.417; 0.394; 0.563; 136.00;26.00;  85.00; 322.00;64.00;  92.00
2016; 8;21; 2;30;49.80; 167.1100; -14.8000; 99.8;17;1.236;5.3; 0.664;-0.786; 0.120; 0.729;-0.593;-0.327;  96.00;69.00; 125.00; 212.00;40.00;  33.00
2016; 8;21;12;46;57.90; 141.8000;  28.5300; 79.5;16;3.827;5.0;-3.300; 0.407; 2.900;-1.010;-1.330;-1.500; 137.00;40.00;-123.00; 358.00;57.00; -65.00
2016; 8;21;12;49;12.73; 143.6938;  40.6447; 22.0;16;7.060;5.2; 2.627; 3.058;-5.686; 3.494;-1.458; 3.492;  42.00;76.00; 126.00; 151.00;38.00;  23.00
2016; 8;21;12;49;17.60; 143.8200;  40.7000; 21.8;16;6.967;5.2; 4.690;-0.635;-4.060; 2.730;-0.715; 4.640;  25.00;70.00;  98.00; 182.00;21.00;  68.00
2016; 8;21;14;55;19.80; 145.7500;  18.4900;203.7;16;7.395;5.2; 3.890; 1.960;-5.840;-5.070; 0.270; 2.120; 207.00;41.00; 148.00; 322.00;70.00;  53.00
2016; 8;21;23;13; 7.80; 143.7448;  39.8740; 18.0;16;8.670;5.2; 5.517; 2.850;-8.367; 2.987;-2.458; 3.102;  36.00;64.00; 120.00; 163.00;39.00;  45.00
2016; 8;21;23;13;12.60; 143.8000;  39.7800; 13.8;17;1.043;5.3; 0.707;-0.050;-0.650; 0.283;-0.193; 0.710;  20.00;69.00;  93.00; 192.00;22.00;  82.00
2016; 8;22; 2;39;14.10; 165.4300;  55.0900; 24.4;16;6.037;5.1; 3.930;-5.190; 1.270; 2.430; 1.840; 2.270;  76.00;63.00;  54.00; 314.00;44.00; 139.00
2016; 8;22; 4;22;42.18; 130.5393;  29.3028; 65.6;15;1.860;4.1; 0.915;-0.023;-0.892; 0.808;-1.244; 1.003;  41.00;67.00;  97.00; 204.00;24.00;  74.00
2016; 8;22; 6;11; 7.43; 142.1683;  38.3822; 33.2;16;3.930;5.0;-2.099; 2.839;-0.740; 1.943;-1.608; 1.645; 143.00;44.00; -32.00; 257.00;68.00;-129.00
2016; 8;22; 6;11; 9.00; 142.1400;  38.4000; 24.5;16;7.420;5.2;-3.010; 4.120;-1.110; 5.060;-1.930; 3.670; 136.00;30.00; -25.00; 248.00;78.00;-118.00
2016; 8;22; 9;33; 6.54; 139.4383;  29.8605;418.5;17;1.870;5.4;-0.402; 1.161;-0.759; 1.489; 0.510;-0.341;  32.00;32.00;-164.00; 288.00;82.00; -59.00
2016; 8;22; 9;33; 8.40; 139.1318;  29.8816;400.0;17;2.860;5.6;-0.382; 1.475;-1.093; 2.175; 0.480;-1.213;  37.38;28.24;-170.18; 298.71;85.37; -62.11
2016; 8;22; 9;33; 9.80; 138.8900;  29.9500;408.8;17;3.012;5.6;-0.659; 1.690;-1.030; 2.330; 0.583;-1.080;  38.00;28.00;-164.00; 294.00;82.00; -62.00
2016; 8;22;12;10; 2.20; 172.7300; -22.9600; 15.4;16;2.473;4.9; 2.410;-2.290;-0.120; 0.542;-0.441;-0.322;  88.00;51.00; 102.00; 250.00;40.00;  76.00
2016; 8;22;17;29; 6.10;-176.4500; -18.9300; 19.0;16;3.543;5.0;-0.506;-2.080; 2.590; 0.692; 2.300; 1.390;  69.00;79.00;  16.00; 336.00;75.00; 169.00
2016; 8;22;19; 8; 9.97; 120.9770;  22.8367;  4.0;15;2.950;4.2;-2.491; 0.944; 1.547; 2.332;-0.165; 0.636;  72.00;18.00; -92.00; 254.00;72.00; -89.00
2016; 8;22;23;26;48.14; 122.9690;  24.3287; 48.5;16;1.220;4.7; 1.116;-1.316; 0.200;-0.003; 0.070; 0.051;  89.00;45.00;  85.00; 276.00;45.00;  94.00
2016; 8;22;23;26;48.60; 122.9416;  24.2801; 49.0;16;1.670;4.7; 1.549;-1.648; 0.099; 0.130; 0.110; 0.460;  77.78;49.09;  68.07; 289.36;45.49; 113.31
2016; 8;23; 0;54;56.00;-176.0100; -15.1400; 12.0;16;2.612;4.9;-0.502; 2.490;-1.990;-0.297; 1.020;-0.754;  34.00;82.00;-160.00; 302.00;70.00;  -8.00
2016; 8;23; 2;11;12.90;  94.7066;  23.8996; 84.0;16;4.660;5.0; 1.714;-4.524; 2.811;-1.076; 0.644;-2.121; 133.57;57.06; 156.89; 236.63;70.77;  35.16
2016; 8;23; 2;11;13.80;  94.7100;  23.7600;127.0;16;5.866;5.1; 3.670;-5.220; 1.550;-1.360; 2.060;-2.600; 137.00;52.00; 140.00; 254.00;59.00;  45.00
2016; 8;23; 6;41;16.40; 143.6583;  37.7393; 50.0;15;1.770;4.1;-1.585; 0.517; 1.068; 0.560; 0.863; 0.344;  27.00;35.00;-104.00; 225.00;56.00; -80.00
2016; 8;23; 9; 2;35.10;-173.0800; -20.4300; 16.9;16;5.738;5.1; 4.650;-0.555;-4.090; 2.200;-0.815; 2.900;  27.00;65.00; 101.00; 182.00;28.00;  67.00
2016; 8;23;12; 2;48.40; 128.9400;  -3.2000; 15.0;16;1.411;4.7;-1.010; 1.370;-0.360;-0.159; 0.948;-0.084;  63.00;49.00; -94.00; 249.00;41.00; -85.00
2016; 8;23;14;46; 1.03; 148.5117;  44.5978; 81.0;15;1.130;4.0; 0.553;-0.801; 0.248;-0.518;-0.402;-0.600; 104.00;32.00; 145.00; 225.00;72.00;  63.00
2016; 8;23;19;39;44.20; 122.4438;  -7.2724;538.0;18;1.570;6.1; 0.482;-0.693; 0.211;-0.180; 1.128; 0.876;  82.80;50.30;  15.67; 342.64;78.01; 139.23
2016; 8;23;19;39;45.60; 122.4800;  -7.2900;534.5;18;1.553;6.1; 0.230;-0.693; 0.460;-0.076; 1.010; 1.010;  79.00;50.00;  10.00; 343.00;82.00; 139.00
2016; 8;23;19;40; 8.40; 123.1767;  -7.7531;553.6;18;1.670;6.1; 0.573;-0.914; 0.342;-0.014; 1.008; 1.063;  81.69;49.00;  21.08; 337.49;74.25; 137.03
2016; 8;23;20;15;45.20; 153.3600;  -4.9800; 34.3;16;7.328;5.2; 6.040;-4.870;-1.170; 3.460;-3.290;-0.367;  76.00;59.00; 109.00; 223.00;36.00;  61.00
2016; 8;23;22; 0;13.98; 130.5633;  29.2048; 28.6;15;1.860;4.1; 0.747;-0.523;-0.223; 1.000;-1.000; 1.137;  39.00;73.00;  80.00; 250.00;19.00; 119.00
2016; 8;23;22; 2; 6.74; 130.4948;  29.2693; 61.7;15;6.480;4.5; 2.941;-1.995;-0.945; 2.999;-3.644; 3.986;  35.00;72.00;  76.00; 254.00;23.00; 126.00
2016; 8;23;22;59;31.80; 173.3200; -23.0400; 21.1;16;3.176;4.9;-3.030; 1.560; 1.470;-0.329; 1.710; 0.415;  56.00;45.00; -76.00; 216.00;46.00;-104.00
2016; 8;23;23;36;23.80;-133.4900;  62.2900;  3.0;15;1.700;4.1; 0.160;-0.107; 0.009;-0.016; 0.043; 0.092;  88.00;40.00;  53.00; 313.00;59.00; 117.00
2016; 8;23;23;36;23.80;-133.4928;  62.2924;  5.0;14;6.560;3.8; 5.357;-5.044;-0.313;-3.272; 0.460; 2.224;  82.95;29.45;  64.86; 291.27;63.57; 103.49
2016; 8;24;10; 7;16.90; 123.0345;  25.0698;152.2;14;7.610;3.9;-6.555; 5.825; 0.730; 3.002;-2.452;-2.050; 106.00;31.00;-101.00; 298.00;59.00; -84.00
2016; 8;24;10;34;54.90;  94.5766;  20.9180; 86.0;19;1.460;6.7; 0.303;-0.136;-0.167; 0.327;-0.164;-1.385;  45.91; 7.54; 147.17; 168.52;85.92;  83.66
2016; 8;24;10;34;57.60;  94.5800;  20.7900; 88.3;19;1.712;6.8; 0.518;-0.227;-0.290; 0.446; 0.045;-1.600; 164.00;83.00;  91.00; 338.00; 7.00;  84.00
2016; 8;24;13;48;48.60;  99.8000;  -3.4400; 44.6;17;4.956;5.7; 4.150;-2.650;-1.500; 2.010; 2.540;-1.000; 123.00;59.00;  83.00; 316.00;32.00; 101.00
2016; 8;25; 1; 2;28.40;  60.9900; -29.1400; 12.0;16;3.821;5.0;-2.860; 3.200;-0.330; 1.080; 2.120;-0.532;  41.00;44.00;-126.00; 267.00;56.00; -60.00
2016; 8;25; 5;28;43.12; 151.0143;  45.3040; 30.0;16;1.300;4.7; 1.046;-0.008;-1.039; 0.439;-0.422; 0.495;  31.00;61.00; 103.00; 187.00;32.00;  69.00
2016; 8;25; 7;13;37.27; 121.6602;  24.1842; 37.3;15;2.210;4.2; 1.617;-1.232;-0.384; 0.487;-0.807; 1.372;  36.00;66.00;  70.00; 258.00;31.00; 128.00
2016; 8;25;17; 4;41.55; 138.2200;  30.5790;498.3;17;5.470;5.8;-2.101; 4.225;-2.124; 2.154; 3.258;-1.348;  27.00;56.00;-160.00; 285.00;73.00; -36.00
2016; 8;25;17; 4;44.40; 137.8966;  30.6224;461.0;17;7.760;5.9;-2.817; 5.417;-2.600; 4.126; 2.820;-3.638;  37.27;43.59;-157.84; 290.83;74.93; -48.60
2016; 8;25;17; 4;45.30; 137.7800;  30.6900;473.2;18;0.918;5.9;-0.281; 0.658;-0.370; 0.457; 0.405;-0.380;  33.00;49.00;-161.00; 290.00;76.00; -43.00
2016; 8;26;15;48;43.00; 146.6000;  -8.9600; 41.7;16;3.908;5.0; 2.660;-2.810; 0.150; 1.420; 2.800;-0.569; 111.00;57.00;  77.00; 315.00;35.00; 110.00
2016; 8;26;15;53;21.60; 126.2000;  10.1500; 40.9;16;3.517;5.0; 3.070; 0.053;-3.120; 0.622; 0.256; 1.530;   7.00;59.00; 103.00; 164.00;33.00;  70.00
2016; 8;27; 2;34;38.30;  57.9100;  13.3800; 12.0;16;3.562;5.0;-0.388; 2.770;-2.380; 0.841; 2.330; 0.000;  23.00;78.00; 177.00; 114.00;87.00;  12.00
2016; 8;27; 5;17;38.45; 147.1630;  47.4885;493.0;15;5.110;4.4; 2.572; 0.758;-3.330;-2.147; 1.106;-3.371; 199.00;74.00; 117.00; 318.00;31.00;  33.00
2016; 8;27; 8;59;15.80;  60.8700; -29.1800; 16.6;16;4.160;5.0;-3.280; 3.820;-0.530; 0.919; 1.810; 1.060;  86.00;38.00; -65.00; 236.00;56.00;-108.00
2016; 8;27;13;46;28.42; 139.8802;  36.0770; 45.7;15;1.780;4.1; 0.732;-0.705;-0.027; 1.121;-0.570; 1.059;  47.00;76.00;  81.00; 261.00;17.00; 122.00
2016; 8;27;15;14; 8.20;-158.1800;  55.8700; 13.1;16;1.740;4.8; 1.630;-1.530;-0.090;-0.048;-0.740; 0.074;  64.00;45.00;  85.00; 250.00;45.00;  95.00
2016; 8;27;17;39;23.20; 148.4900;  -5.9900; 18.6;16;1.938;4.8; 0.366; 1.640;-2.010;-0.249; 0.399; 0.505; 129.00;88.00; -15.00; 219.00;75.00;-178.00
2016; 8;27;20;44;37.00; 139.1542;  34.2265;  9.6;14;5.740;3.8;-4.985; 0.160; 4.824; 1.408;-1.966; 1.740; 179.00;54.00; -66.00; 321.00;42.00;-120.00
2016; 8;28; 1;34;30.17; 127.0913;  24.4662; 95.0;14;9.820;3.9; 0.404; 5.454;-5.857;-3.488; 5.596;-4.662; 202.00;85.00; 145.00; 295.00;55.00;   6.00
2016; 8;28; 7;23;52.40; 138.6300;  -2.8100; 32.5;17;1.782;5.4;-1.250; 0.681; 0.570;-0.905; 1.100;-0.056;  69.00;62.00; -63.00; 201.00;38.00;-131.00
2016; 8;28;18;14;15.30;-176.1500; -28.1900; 12.0;16;6.371;5.1;-2.910;-0.011; 2.920; 2.650; 1.000; 4.910;   6.00;15.00;-111.00; 207.00;76.00; -84.00
2016; 8;28;23;29;24.10; 173.2200; -23.0400; 14.3;17;0.922;5.2;-0.855; 0.759; 0.090;-0.265; 0.322;-0.137;  66.00;54.00; -92.00; 250.00;36.00; -87.00
2016; 8;29;10;21;55.69; 141.6435;  34.3100; 32.0;15;8.320;4.5; 3.873; 0.324;-4.198; 5.301;-0.297; 5.092;  38.00;78.00; 106.00; 165.00;20.00;  39.00
2016; 8;30; 0;37; 6.44; 136.9383;  34.6700;342.4;15;2.400;4.2;-0.048;-0.276; 0.325;-0.242;-1.607;-1.741;   5.00;89.00; -47.00;  96.00;43.00;-179.00
2016; 8;30; 3;53;32.40; 173.3200; -22.9900; 19.8;16;3.566;5.0;-3.350; 2.850; 0.500;-1.170; 1.230;-0.193;  71.00;55.00; -85.00; 242.00;36.00; -97.00
2016; 8;30; 8; 7;38.57; 141.7035;  37.3898; 43.3;15;3.480;4.3; 2.302;-0.230;-2.072;-0.493;-0.553; 2.609; 209.00;23.00; 120.00; 357.00;70.00;  78.00
2016; 8;30;20; 4;48.28; 141.7250;  36.3872; 52.0;16;1.650;4.7; 0.844;-0.033;-0.810; 0.561;-0.407; 1.260;  24.00;73.00;  91.00; 202.00;17.00;  88.00
2016; 8;30;20; 4;48.80; 142.0800;  36.4200; 30.1;16;2.562;4.9; 2.110;-0.890;-1.220; 0.380;-1.000; 1.440;  26.00;63.00;  77.00; 232.00;30.00; 113.00
2016; 8;30;20;36;49.39; 141.7213;  36.3928; 54.0;15;2.800;4.2; 1.100; 0.406;-1.506; 1.252;-0.474; 2.076;  30.00;76.00; 102.00; 168.00;18.00;  49.00
2016; 8;31; 2; 7;30.91; 141.6567;  34.3423; 26.5;15;6.530;4.5; 2.935; 0.450;-3.385; 3.786; 0.117; 4.335;  33.00;78.00; 107.00; 158.00;21.00;  36.00
2016; 8;31; 3;11;36.10; 152.7879;  -3.6914;485.0;19;1.470;6.7;-0.163; 0.288;-0.125; 0.746; 0.404; 1.179; 102.63;15.42; -18.72; 210.72;85.10;-104.64
2016; 8;31; 3;11;40.40; 152.8600;  -3.5800;491.0;19;1.844;6.8;-0.492; 0.466; 0.020; 0.881; 0.420; 1.490;  88.00;15.00; -35.00; 212.00;82.00;-102.00
2016; 8;31; 7;26; 2.22; 128.5753;  26.0203; 39.4;15;4.210;4.3; 3.458;-0.709;-2.750; 0.056;-3.051; 0.221;  33.00;46.00;  87.00; 218.00;44.00;  94.00
2016; 8;31; 8;20;36.62; 140.9603;  33.2577; 49.0;15;2.600;4.2; 0.756; 1.479;-2.235;-1.234; 0.596; 1.049; 213.00;47.00; 165.00; 313.00;79.00;  44.00
2016; 8;31;10;46; 2.70; 130.6172;  32.7217; 12.8;16;2.960;4.9;-2.478; 2.703;-0.225;-1.309;-0.146; 0.563; 103.00;59.00; -79.00; 262.00;32.00;-108.00
2016; 8;31;10;46; 3.60; 130.5200;  32.6800; 18.6;16;5.124;5.1;-4.240; 4.280;-0.030;-1.680; 0.086; 2.450; 113.00;61.00; -65.00; 249.00;38.00;-127.00
2016; 8;31;16;28;53.73; 121.9228;  24.2800; 48.8;15;8.770;4.6; 4.695; 4.157;-8.851; 3.138;-1.608; 3.034;  38.00;68.00; 131.00; 151.00;45.00;  32.00
2016; 8;31;21;33;49.50; 130.5806;  32.7389; 12.0;15;9.850;4.6;-8.250; 8.286;-0.037;-5.031;-0.080; 1.821; 100.72;61.48; -80.18; 260.80;30.03;-107.42
2016; 8;31;21;33;49.54; 130.6172;  32.7267; 12.4;16;1.210;4.7;-0.774; 0.823;-0.049;-0.869;-0.081; 0.254; 104.00;69.00; -84.00; 266.00;22.00;-107.00
2016; 8;31;21;33;51.50; 130.5000;  32.7000; 21.3;16;1.912;4.8;-1.780; 1.630; 0.140;-0.742;-0.073; 0.460; 104.00;58.00; -78.00; 263.00;34.00;-108.00
2016; 9; 1; 6; 0; 6.96; 153.9705;  47.0702; 30.0;16;6.130;5.1;-0.144; 2.120;-1.977; 5.677; 1.447; 1.885;  79.00; 6.00; -82.00; 251.00;84.00; -91.00
2016; 9; 1; 6; 0;12.60; 154.0200;  46.8600; 17.6;16;4.744;5.1; 4.240;-1.650;-2.590;-0.387;-2.360; 1.760;  23.00;55.00;  69.00; 236.00;40.00; 117.00
2016; 9; 1; 8;55;32.80; 153.7600;  -5.8500; 43.8;16;3.223;4.9; 2.710;-1.560;-1.150; 0.397; 1.510;-1.550; 147.00;60.00; 107.00; 296.00;34.00;  63.00
2016; 9; 1;10;14;19.90;-175.0500; -22.3600; 12.0;17;1.284;5.3; 0.094; 0.049;-0.140;-0.755;-0.067;-1.030; 216.00;87.00;  93.00; 345.00; 4.00;  39.00
2016; 9; 1;11; 9;57.60; 156.3000;  -8.2100; 15.5;16;2.911;4.9; 1.120; 0.272;-1.400;-0.575; 1.990;-1.600; 183.00;74.00; 137.00; 288.00;49.00;  22.00
2016; 9; 1;20; 4;17.50;  98.5000;   0.3200; 44.8;17;4.241;5.7; 4.310;-2.180;-2.140; 1.220; 1.400;-1.010; 133.00;56.00;  88.00; 316.00;34.00;  92.00
2016; 9; 1;23;27; 0.42; 141.9233;  38.2755; 45.6;15;2.840;4.2; 1.568;-0.500;-1.068; 0.750;-1.138; 2.075;  23.00;71.00;  78.00; 237.00;22.00; 122.00
2016; 9; 2; 5;33;40.93; 141.7547;  34.3102; 28.0;15;3.640;4.3; 2.320; 0.091;-2.412; 1.230;-0.633; 2.391;  24.00;69.00;  98.00; 182.00;22.00;  69.00
2016; 9; 2; 8;39;19.70; 123.6700;   6.4200; 22.1;16;4.561;5.0; 3.260;-0.385;-2.880; 0.547; 0.896;-3.190; 168.00;68.00;  94.00; 337.00;23.00;  80.00
2016; 9; 2;11;23; 6.30;-173.7107; -19.5112; 23.0;17;2.080;5.5; 0.721; 1.052;-1.773; 0.835; 1.006;-0.472;  24.23;55.83; 164.20; 123.26;76.98;  35.20
2016; 9; 2;11;23;13.30;-173.6200; -19.5000; 34.3;17;1.290;5.3; 0.528; 0.319;-0.840; 0.956; 0.366;-0.306;  16.00;37.00; 155.00; 126.00;75.00;  56.00
2016; 9; 2;12; 2;52.90; 123.8500;   6.3500; 15.4;17;1.260;5.3; 0.579;-0.018;-0.560; 0.188; 0.199;-1.090; 169.00;76.00;  94.00; 333.00;15.00;  75.00
2016; 9; 2;13;29;33.83; 141.7968;  34.3315; 27.2;16;6.450;5.1; 5.234; 0.436;-5.671; 1.392;-0.101; 3.135;  13.00;61.00; 103.00; 168.00;31.00;  68.00
2016; 9; 2;13;29;40.30; 141.6900;  34.4100; 21.1;17;0.805;5.2; 0.697;-0.021;-0.670;-0.004;-0.049; 0.418;   2.00;61.00;  88.00; 187.00;29.00;  94.00
2016; 9; 2;17;28;10.60;-171.9400; -17.2600; 13.5;16;7.435;5.2;-6.620; 1.570; 5.050; 1.690; 3.950;-1.020;  16.00;47.00;-114.00; 230.00;48.00; -66.00
2016; 9; 2;20;54; 4.88; 142.9165;  39.1437; 25.5;14;7.920;3.9; 2.567; 1.178;-3.745; 3.709;-1.071; 6.118;  31.00;79.00; 102.00; 163.00;16.00;  44.00
2016; 9; 3; 6; 3;17.48; 135.1423;  33.7137; 42.7;15;1.570;4.1;-0.631;-0.198; 0.829;-0.788;-0.865;-0.788;   8.00;69.00; -43.00; 117.00;51.00;-153.00
2016; 9; 3; 8; 4;52.38; 142.9117;  35.6733; 50.0;14;5.730;3.8;-4.608;-0.005; 4.613;-2.446; 2.197; 0.978;  46.00;51.00; -54.00; 177.00;51.00;-126.00
2016; 9; 3; 8;18;41.50;  60.8600; -29.2200; 12.0;16;7.390;5.2;-5.470; 6.940;-1.460; 1.800; 1.860; 2.870; 102.00;40.00; -51.00; 235.00;60.00;-118.00
2016; 9; 3;12;26;43.13; 138.6718;  31.5282;346.6;16;7.750;5.2;-1.779;-1.447; 3.226;-3.432;-1.304;-6.231;  25.00;83.00; -70.00; 132.00;21.00;-162.00
2016; 9; 3;12;26;45.50; 137.9600;  31.7800;343.4;17;2.058;5.5;-0.238;-0.299; 0.530;-1.470;-0.039;-1.370;  45.00;88.00; -78.00; 146.00;12.00;-169.00
2016; 9; 3;14; 4;50.90; 147.5700;  20.3300; 12.0;17;0.760;5.2;-0.765; 0.231; 0.530;-0.013;-0.309;-0.150; 142.00;41.00; -99.00; 334.00;50.00; -82.00
2016; 9; 3;16;24;36.98; 140.9207;  40.5112;111.3;14;9.990;3.9; 1.800;-2.498; 0.698;-1.939;-5.667;-7.715;  95.00;35.00; 169.00; 194.00;84.00;  55.00
2016; 9; 3;23;40;38.69; 143.5867;  39.5785; 23.0;14;7.640;3.9; 4.650; 0.036;-4.686; 2.923;-2.823; 4.617;  31.00;68.00;  96.00; 196.00;23.00;  76.00
2016; 9; 4; 2;38;11.20; 125.8847;   8.4311;  8.0;17;4.230;5.7;-2.475; 1.152; 1.323;-2.041;-0.934; 2.865; 143.26;73.31; -87.30; 313.93;16.90; -98.93
2016; 9; 4; 2;38;13.40; 125.8500;   8.3800; 19.0;17;5.654;5.8;-3.660; 2.950; 0.700;-1.470;-2.220; 3.690; 146.00;69.00; -69.00; 279.00;30.00;-133.00
2016; 9; 4; 3;47;28.71; 141.9800;  37.3627; 34.8;14;8.380;3.9;-2.983;-3.927; 6.911; 3.748; 2.049; 4.345; 223.00;77.00; -53.00; 330.00;39.00;-159.00
2016; 9; 4; 4;59;13.50;-179.4400; -21.8800;596.4;17;1.387;5.4; 0.295;-0.140;-0.150;-0.431;-0.448;-1.220;  81.00;16.00; 151.00; 199.00;82.00;  76.00
2016; 9; 4;15;40;19.50; 156.3800;  49.5500; 46.5;16;3.265;4.9; 2.970;-0.685;-2.280; 0.269;-1.620; 0.889;  27.00;53.00;  84.00; 217.00;37.00;  98.00
2016; 9; 4;19; 5;22.70;  47.9400;  12.7200; 19.0;16;3.004;4.9;-0.403; 2.630;-2.220; 0.262; 1.200; 1.230; 120.00;66.00; -11.00; 214.00;80.00;-156.00
2016; 9; 4;21;14;15.90; 177.5200; -19.7400; 20.2;16;4.016;5.0;-0.838;-3.150; 3.980; 0.270; 1.090; 1.770;  55.00;78.00;  13.00; 322.00;77.00; 167.00
2016; 9; 5; 2;46;35.00;  66.4900; -17.1500; 12.0;16;4.890;5.1;-0.431;-3.880; 4.310;-0.197; 2.150;-1.730; 148.00;81.00; 166.00; 240.00;76.00;   9.00
